,Model,Train_Condition,Class,fprs,tprs
425,ResNet50,Traditional Augmentation,Viral Pneumonia,0.61,1.0
426,ResNet50,Traditional Augmentation,Viral Pneumonia,0.6125,1.0
427,ResNet50,Traditional Augmentation,Viral Pneumonia,0.67375,1.0
428,ResNet50,Traditional Augmentation,Viral Pneumonia,0.67625,1.0
429,ResNet50,Traditional Augmentation,Viral Pneumonia,0.6925,1.0
430,ResNet50,Traditional Augmentation,Viral Pneumonia,0.6975,1.0
431,ResNet50,Traditional Augmentation,Viral Pneumonia,0.75125,1.0
432,ResNet50,Traditional Augmentation,Viral Pneumonia,0.75375,1.0
433,ResNet50,Traditional Augmentation,Viral Pneumonia,0.85625,1.0
434,ResNet50,Traditional Augmentation,Viral Pneumonia,0.85875,1.0
435,ResNet50,Traditional Augmentation,Viral Pneumonia,1.0,1.0
